rank,eligible,eligibility_reasons,distribution_ready,distribution_readiness_reasons,apn,site_apns,site_type,parcel_count,residential_zoning,SITUS_ADD,SITUS_CTY,FID,centroid_lon,centroid_lat,score,gross_acres,screenable_acres,excluded_acres,wetland_exclusion_acres,protected_exclusion_acres,farmland_exclusion_acres,city_exclusion_acres,improvement_value,improvement_value_per_acre,flat_fraction,open_fraction,contiguous_acres,mean_slope_deg,estimated_mw,reference_project_mw,reference_battery_mwh,reference_annual_mwh,reference_average_kw,static_pv_export_limit_mw,reference_export_gap_mw,interconnection_path,screened_project_mw,screened_annual_mwh,transmission_distance_m,transmission_Name,transmission_kV,transmission_Owner,transmission_Status,transmission_Type,highway_1_side,highway_1_distance_m,highway_1_viewshed_exposure,highway_1_visible_length_m,highway_1_nearest_visible_distance_m,pge_distance_m,pge_FeederId,pge_FeederName,pge_CSV_LineSection,pge_GenCapacity_kW,pge_GenericPVCapacity_kW,pge_voltage_kv,pge_phase_cnt,pge_ICA_Analysis_Date,pge_Feeder_Name,pge_Substation,pge_Nominal_Voltage,pge_ResCust,pge_ComCust,pge_IndCust,pge_AgrCust,pge_OthCust,pge_Existing_DG,pge_Queued_DG,pge_Total_DG,pge_profile_min_load_kw,pge_profile_peak_load_kw,pge_profile_min_midday_load_kw,fire_hazard,solar_kwh_m2_day,annual_mwh_per_mw,LCP_CODE,GEN_PLAN,BASEZONE,score_contiguous_land,score_flat_fraction,score_open_land_cover,score_undeveloped,score_industrial_reuse,score_distribution_proximity,score_residential_demand,score_evening_peak_demand,score_grid_hosting_capacity,score_solar_resource,score_transmission_proximity,score_low_highway_visibility
122,True,,False,insufficient_static_pv_ica,1310700800,1310700800,greenfield,1,False,12451 S HWY 1,ELK,30273,-123.68774787463602,39.0650096336088,0.5699631226236247,32.11439401130754,24.239244857934832,7.875149153372707,7.875149153373634,0.0,0.0,0.0,0.0,0.0,0.9357798165137615,0.9357798165137615,15.122849345790518,4.7958132577536245,2.7496089719619126,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_transmission_study,0.0,0.0,23.94585718979666,PG&E 60kV,60,PG&E,Operational,OH,crosses,0.0,0.07340326113346761,3100.0,47.789232362935635,2.6167144242847917,042981101,ELK 1101,3993684,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,0.7561424672895259,0.9357798165137615,0.9357798165137615,1.0,0.0,0.9973867061886648,0.4824175824175824,0.5171584699453552,0.0,1.0,0.9763385700407862,0.0
123,True,,False,insufficient_static_pv_ica,1310800100,1310800100,greenfield,1,False,12350 S HWY 1,ELK,35821,-123.69135157062094,39.06139001055198,0.5672881180960477,52.51875425992956,37.5747442230994,14.944010036830157,14.944010036831983,0.0,0.0,0.0,89468.0,1703.5438342120342,0.8011695906432749,0.935672514619883,29.356119318299243,8.236585301380606,5.337476239690772,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_distribution_upgrade,0.0,0.0,467.96840742137675,PG&E 60kV,60,PG&E,Operational,OH,west,8.443863192566065,0.0774697459445267,2800.0,78.33304370110054,0.0,042981101,ELK 1101,3679924,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,1.0,0.8011695906432749,0.935672514619883,0.8296456165787965,0.0,1.0,0.4824175824175824,0.5171584699453552,0.0,1.0,0.6262733089337725,0.0
124,True,,False,insufficient_static_pv_ica,1310700400,1310700400,greenfield,1,False,12000 S HWY 1,ELK,36185,-123.69433181119001,39.06531104734476,0.5672676973962918,40.91991871687116,33.623688664759044,7.296230052112115,7.2962300521127545,0.0,0.0,0.0,88209.0,2155.6494432534564,0.8421052631578947,0.9736842105263158,27.799355415056098,7.057759413766589,5.054428257282927,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_distribution_upgrade,0.0,0.0,277.5688536019221,PG&E 60kV,60,PG&E,Operational,OH,crosses,0.0,0.06898807540422243,3400.0,138.2666059782346,0.0,042981101,ELK 1101,3993684,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,1.0,0.8421052631578947,0.9736842105263158,0.7844350556746543,0.0,1.0,0.4824175824175824,0.5171584699453552,0.0,1.0,0.7576233977072231,0.0
125,True,,True,,1272100300,1272100300,greenfield,1,True,5915 S HWY 1,ELK,24353,-123.71442840254765,39.13212320558071,0.5651431383623284,13.627743857237398,13.627743857237398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983050847457628,0.9322033898305084,10.897347322701991,5.290556038316444,1.9813358768549074,1.0,4.0,1545.7377699999997,176.4540833333333,1.18,0.0,static_distribution,0.873,1349.4290732099998,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,40.347479772654346,0.03305937827456692,1000.0,119.90254644025883,287.42300654273697,042981101,ELK 1101,4716972,820.0,1180.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RR10,RR,0.5448673661350996,0.8983050847457628,0.9322033898305084,1.0,0.0,0.750194324602136,0.4824175824175824,0.5171584699453552,0.59,1.0,1.0,0.17351554313582707
126,True,,True,,1271500100,1271500100,greenfield,1,False,5801 S HWY 1,ELK,33970,-123.71157335273759,39.132869061030355,0.5624728202646736,81.37033973108372,78.91985272050128,2.4504870105824352,2.4504870105817504,0.0,0.0,0.0,83181.0,1022.2520917929093,0.32294617563739375,0.8271954674220963,20.23793074216084,17.057617953372464,3.679623771301971,1.0,4.0,1545.7377699999997,176.4540833333333,1.18,0.0,static_distribution,0.873,1349.4290732099998,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,9.488751042968824,0.04269961965016354,1600.0,69.34616175782993,0.0,042981101,ELK 1101,4716972,820.0,1180.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,1.0,0.32294617563739375,0.8271954674220963,0.8977747908207091,0.0,1.0,0.4824175824175824,0.5171584699453552,0.59,1.0,1.0,0.0
127,True,,True,,1271400300,1271400300,greenfield,1,False,NONE, ,26697,-123.71078843385068,39.13641737925087,0.5611030769569696,111.09291471052875,94.57424089254012,16.518673817988628,16.51867381798803,0.0,0.0,0.0,0.0,0.0,0.30465116279069765,0.5906976744186047,14.678059659149621,19.1783539008086,2.668738119845386,1.0,4.0,1545.7377699999997,176.4540833333333,1.18,0.0,static_distribution,0.873,1349.4290732099998,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,15.2676952561789,0.024551737537622395,1900.0,88.99679635934882,573.2300309202374,042981101,ELK 1101,4716972,820.0,1180.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,High,4.9243,1545.7377699999997,R,RL160,RL,0.733902982957481,0.30465116279069765,0.5906976744186047,1.0,0.0,0.5637017209642796,0.4824175824175824,0.5171584699453552,0.59,1.0,1.0,0.3862065615594401
128,True,,False,insufficient_static_pv_ica,0270311100,0270311100,greenfield,1,False,NONE, ,35405,-123.69979303561665,38.931709256656504,0.5596455463827603,48.54672060823212,42.58894895572724,5.957771652504881,5.957771652505408,0.0,0.0,0.0,0.0,0.0,0.7061855670103093,1.0,30.468093534901485,7.929958985608493,5.539653369982088,1.0,4.0,1460.8278200000002,166.7611666666667,0.196,0.804,controlled_export_or_distribution_upgrade,0.196,286.32225272000005,1711.0944759308436,PG&E 60kV,60,PG&E,Operational,OH,east,307.5659259987107,0.02415228990704487,1000.0,378.5059138461464,48.729900977541,043381101,POINT ARENA 1101,4179714,106.0,196.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,AG60,AG,1.0,0.7061855670103093,1.0,1.0,0.0,0.952438347626432,0.2611721611721612,0.2937704918032787,0.098,0.9450683345856266,0.18066794764841734,0.3961927523238783
129,True,,False,insufficient_static_pv_ica,1310500600,1310500600,greenfield,1,False,11500 S HWY 1,ELK,33628,-123.69786969444787,39.071846769493334,0.5588435876189629,55.71978394453377,39.947431944609505,15.772351999924268,15.772351999924318,0.0,0.0,0.0,0.0,0.0,0.8295454545454546,0.8863636363636364,16.90200809235411,7.436377805062813,3.0730923804280197,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_distribution_upgrade,0.0,0.0,439.2871962703294,PG&E 60kV,60,PG&E,Operational,OH,west,143.6157385189151,0.05466946040952798,2500.0,236.76520036111464,135.1292342373578,042981101,ELK 1101,4246873,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,AG60,AG,0.8451004046177054,0.8295454545454546,0.8863636363636364,1.0,0.0,0.8736030049743837,0.4824175824175824,0.5171584699453552,0.0,1.0,0.6444956562989761,0.0
130,True,,False,insufficient_static_pv_ica,0270310900,0270310900,greenfield,1,False,23501 WINDY HOLLOW RD,POINT ARENA,39394,-123.69242270510082,38.92899122426379,0.5586534440264797,131.3056999869596,118.16443460156377,13.14126538539584,13.14126538539612,0.0,0.0,0.0,242530.0,1847.0637605533227,0.6917293233082706,0.6842105263157895,33.80401618470822,6.839979432088133,6.146184760856039,1.0,4.0,1460.8278200000002,166.7611666666667,0.263,0.737,controlled_export_or_distribution_upgrade,0.263,384.1977166600001,886.3995719826366,PG&E 60kV,60,PG&E,Operational,OH,east,746.2528322224739,0.008715210999055999,2000.0,1431.984598574344,620.9110926629105,043381101,POINT ARENA 1101,4757317,135.0,263.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,AG60,AG,1.0,0.6917293233082706,0.6842105263157895,0.8152936239446678,0.0,0.5374545435678432,0.2611721611721612,0.2937704918032787,0.1315,0.9450683345856266,0.4121369541094016,0.7821197250236
131,True,,False,insufficient_static_pv_ica,1311001000,1311001000,greenfield,1,False,NONE, ,54564,-123.68918462022472,39.042555939490455,0.5583998294148722,52.203557709435714,44.65581799115743,7.547739718278287,7.547739718278681,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8383838383838383,21.794694645403982,10.764970285527939,3.962671753709815,1.0,4.0,1545.7377699999997,176.4540833333333,0.4,0.6,controlled_export_or_distribution_upgrade,0.4,618.2951079999999,444.5462264712538,PG&E 60kV,60,PG&E,Operational,OH,west,69.15729978062416,0.08342916503459744,2300.0,70.07609336239416,294.84665621651436,042981101,ELK 1101,4185824,290.0,400.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,AG60,AG,1.0,0.6666666666666666,0.8383838383838383,1.0,0.0,0.7446457655104789,0.4824175824175824,0.5171584699453552,0.2,1.0,0.6411151311115372,0.0
132,True,,False,insufficient_static_pv_ica,1331502200,1331502200,greenfield,1,False,43700 MOUNTAIN VIEW RD,MANCHESTER,38191,-123.68160149964937,38.953018233616284,0.5580692927022726,84.89039248624445,57.30439355968941,27.585998926555042,27.58599892655453,0.0,0.0,0.0,605968.0,7138.240055824815,0.933852140077821,0.8015564202334631,30.912883221542383,4.445082269243114,5.620524222098616,1.0,4.0,1460.8278200000002,166.7611666666667,0.23,0.77,controlled_export_or_transmission_study,0.23,335.99039860000005,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,84.56011343067115,0.007190519348421489,3800.0,718.2292363155846,156.19728694126997,043381101,POINT ARENA 1101,3996793,160.0,230.0,12,3.0,Feb 2025,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,0.933852140077821,0.8015564202334631,0.2861759944175185,0.0,0.8553904163642759,0.2611721611721612,0.2937704918032787,0.115,0.9450683345856266,1.0,0.8202370162894628
133,True,,False,insufficient_static_pv_ica,0274211600,0274211600,greenfield,1,False,47301 BILL OWENS RD,POINT ARENA,36559,-123.65150734332106,38.87850363379339,0.5578461604542472,77.48094148939305,73.30588567191579,4.175055817477258,4.175055817476173,0.0,0.0,0.0,24810.0,320.20777655878675,0.6484848484848484,0.3606060606060606,14.455664815829172,8.404286802027656,2.628302693787122,1.0,4.0,1460.8278200000002,166.7611666666667,0.045,0.955,controlled_export_or_distribution_upgrade,0.045,65.7372519,2345.262224268669,PG&E 60kV,60,PG&E,Operational,OH,east,463.05408256541125,0.0,0.0,,714.0220197899084,043381101,POINT ARENA 1101,4187925,31.0,45.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,High,4.6538,1460.8278200000002,R,RL160,RL,0.7227832407914586,0.6484848484848484,0.3606060606060606,0.9679792223441214,0.0,0.4896707660196296,0.2611721611721612,0.2937704918032787,0.0225,0.9450683345856266,0.09582207196302993,1.0
134,True,,False,insufficient_static_pv_ica,1310501100,1310501100,greenfield,1,False,11701 S HWY 1,ELK,25980,-123.6901227024188,39.072754482733565,0.556691720172524,86.57698387829207,65.91453462072622,20.662449257565854,20.66244925756597,0.0,0.0,0.0,125322.0,1447.5209736594056,0.42483660130718953,0.8398692810457516,21.572299802083535,16.507465850601246,3.922236327651552,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_transmission_study,0.0,0.0,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,4.261662062320167,0.03872083919084908,3000.0,24.876071711146547,0.0,042981101,ELK 1101,4246873,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,1.0,0.42483660130718953,0.8398692810457516,0.8552479026340595,0.0,1.0,0.4824175824175824,0.5171584699453552,0.0,1.0,1.0,0.03197902022877308
135,True,,False,insufficient_static_pv_ica,0273410700,0273410700,greenfield,1,True,26300 S HWY 1,POINT ARENA,34747,-123.68343419887395,38.89166665813315,0.5566058707739032,55.01879422710678,52.141485129858324,2.8773090972484567,2.877309097249747,0.0,0.0,0.0,74017.0,1345.3039282262775,0.7076271186440678,0.809322033898305,19.125956525558596,7.854491114043186,3.477446641010654,1.0,4.0,1460.8278200000002,166.7611666666667,0.045,0.955,controlled_export_or_distribution_upgrade,0.045,65.7372519,1842.3039155246897,PG&E 60kV,60,PG&E,Operational,OH,west,1.8642536257431501,0.008794084151997988,2900.0,581.7636624489716,674.1831719969903,043381101,POINT ARENA 1101,3838646,31.0,45.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RMR40,RMR,0.9562978262779298,0.7076271186440678,0.809322033898305,0.8654696071773722,0.0,0.509572483732686,0.2611721611721612,0.2937704918032787,0.0225,0.9450683345856266,0.15845194535337787,0.7801478962000503
136,True,,False,insufficient_static_pv_ica,1311002000,1311002000,greenfield,1,False,NONE, ,37226,-123.68877646289114,39.05376587106666,0.5557096765641005,76.22481789286532,60.54703881349565,15.677779079369671,15.677779079369559,0.0,0.0,0.0,0.0,0.0,0.8037037037037037,0.9,44.70136350741021,6.891413043113191,8.127520637710946,1.0,4.0,1545.7377699999997,176.4540833333333,0.4,0.6,controlled_export_or_distribution_upgrade,0.4,618.2951079999999,243.50393596772957,PG&E 60kV,60,PG&E,Operational,OH,west,6.691117508436023,0.05666160553157222,3200.0,38.71386514770486,537.1362514903185,042981101,ELK 1101,4185824,290.0,400.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,1.0,0.8037037037037037,0.9,1.0,0.0,0.5844194886713148,0.4824175824175824,0.5171584699453552,0.2,1.0,0.7838763907140233,0.0
137,True,,False,insufficient_static_pv_ica,1331102600,1331102600,greenfield,1,False,20001 S HWY 1,MANCHESTER,61427,-123.68098969971511,38.96312947595335,0.5556507108086575,111.99359224021966,104.34739702898894,7.646195211230719,7.646195211230855,0.0,0.0,0.0,0.0,0.0,0.8060344827586207,0.8577586206896551,73.39029829574811,6.199087724288645,13.34369059922693,1.0,4.0,1460.8278200000002,166.7611666666667,0.033,0.967,controlled_export_or_transmission_study,0.033,48.207318060000006,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,10.31034654289654,0.028103322484115796,6000.0,96.22426065359504,3.4047963913173853,043381101,POINT ARENA 1101,3839466,23.0,33.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,0.8060344827586207,0.8577586206896551,1.0,0.0,0.9966009933550826,0.2611721611721612,0.2937704918032787,0.0165,0.9450683345856266,1.0,0.2974169378971051
138,True,,False,insufficient_static_pv_ica,1310300300,1310300300,greenfield,1,False,9980 HWY 1,ELK,28432,-123.70384690905964,39.09326272114387,0.5533942073729452,16.15006088783417,14.2559974939012,1.894063393932969,1.894063393932893,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9384615384615385,12.454111225945132,4.605140125445592,2.264383859262751,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_distribution_upgrade,0.0,0.0,314.06784270862653,PG&E 60kV,60,PG&E,Operational,OH,west,8.533041690953858,0.0443164136241808,2200.0,30.90479020344962,5.27519109993712,042981101,ELK 1101,4987063,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,AG60,AG,0.6227055612972566,0.9230769230769231,0.9384615384615385,1.0,0.0,0.9947386982868442,0.4824175824175824,0.5171584699453552,0.0,1.0,0.7304694694509688,0.0
139,True,,False,insufficient_static_pv_ica,1330600100,1330600100,greenfield,1,False,18401 S HWY 1,MANCHESTER,30989,-123.68312195633202,38.982180014331036,0.5527382791628339,50.147358171462194,50.147358171462194,0.0,0.0,0.0,0.0,0.0,207933.0,4146.439764364901,1.0,0.9429824561403509,47.81489131389649,2.92960126375632,8.693616602526633,1.0,4.0,1460.8278200000002,166.7611666666667,0.0,1.0,controlled_export_or_transmission_study,0.0,0.0,17.527582207649903,PG&E 60kV,60,PG&E,Operational,OH,crosses,0.0,0.05164924952386496,3500.0,50.63228366885331,0.0,042981101,ELK 1101,4140078,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,1.0,0.9429824561403509,0.5853560235635099,0.0,1.0,0.4824175824175824,0.5171584699453552,0.0,0.9450683345856266,0.9826251323208481,0.0
140,True,,False,insufficient_static_pv_ica,1330102000,1330102000,greenfield,1,False,19000 S HWY 1,MANCHESTER,30016,-123.6888648414922,38.97415909408618,0.5522563444574585,28.96704244212212,20.63548342376833,8.33155901835379,8.331559018353744,0.0,0.0,0.0,0.0,0.0,1.0,0.7252747252747253,14.010875129188275,1.1164720375687527,2.5474318416705954,1.0,4.0,1460.8278200000002,166.7611666666667,0.0,1.0,controlled_export_or_distribution_upgrade,0.0,0.0,566.9601352403414,PG&E 60kV,60,PG&E,Operational,OH,west,9.498891978864865,0.07553409123849629,2300.0,50.95286414481975,16.58294637622572,042981101,ELK 1101,3624258,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.6538,1460.8278200000002,R,AG60,AG,0.7005437564594137,1.0,0.7252747252747253,1.0,0.0,0.9835537937840865,0.4824175824175824,0.5171584699453552,0.0,0.9450683345856266,0.5672471751484601,0.0
141,True,,False,insufficient_static_pv_ica,0271410601,0271410601,greenfield,1,False,NONE, ,32089,-123.68862172545211,38.90542971217804,0.5518180449043205,40.289178345291496,35.756306775706804,4.532871569584692,4.5328715695846205,0.0,0.0,0.0,0.0,0.0,0.639751552795031,0.8944099378881988,22.684274018685777,8.75546713794589,4.124413457942868,1.0,4.0,1460.8278200000002,166.7611666666667,0.42,0.5800000000000001,controlled_export_or_distribution_upgrade,0.42,613.5476844000001,836.2346352531458,PG&E 60kV,60,PG&E,Operational,OH,east,50.67488280043454,0.014499153833146797,1600.0,400.83147202232834,858.877238078012,043381101,POINT ARENA 1101,3321373,300.0,420.0,12,3.0,Feb 2025,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,0.639751552795031,0.8944099378881988,1.0,0.0,0.4236374594083141,0.2611721611721612,0.2937704918032787,0.21,0.9450683345856266,0.43333913524941226,0.6375211541713302
142,True,,False,insufficient_static_pv_ica,0272410200,0272410200,greenfield,1,False,42500 EUREKA HILL RD,POINT ARENA,37604,-123.66550916148859,38.914019691943984,0.548838781588639,14.594879983299075,14.594879983299075,0.0,0.0,0.0,0.0,0.0,27340.0,1873.2596658064451,1.0,0.75,10.674952479381542,2.400469448540723,1.9409004507966439,1.0,4.0,1460.8278200000002,166.7611666666667,0.083,0.917,controlled_export_or_distribution_upgrade,0.083,121.24870906000002,594.5962135181433,PG&E 60kV,60,PG&E,Operational,OH,east,2152.4795297116452,0.00036035964998468504,800.0,2799.8720150561912,923.9920801269074,043381101,POINT ARENA 1101,3453132,62.0,83.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,High,4.6538,1460.8278200000002,R,RL160,RL,0.533747623969077,1.0,0.75,0.8126740334193555,0.0,0.39693129245889663,0.2611721611721612,0.2937704918032787,0.0415,0.9450683345856266,0.55178532434623,0.9909910087503828
143,True,,False,insufficient_static_pv_ica,1330201400,1330201400,greenfield,1,False,BIAGGI RD,MANCHESTER,34279,-123.69228684223403,38.964971046716,0.5446817278996295,40.82731585571797,35.139360692769856,5.687955162948114,5.610069208855293,0.0,0.07788595409285504,0.0,0.0,0.0,0.9551282051282052,0.8782051282051282,29.356119318299243,3.1632060540789766,5.337476239690772,1.0,4.0,1460.8278200000002,166.7611666666667,0.033,0.967,controlled_export_or_distribution_upgrade,0.033,48.207318060000006,762.5099954017164,PG&E 60kV,60,PG&E,Operational,OH,west,141.41688802916485,0.02711951268585345,3000.0,146.65577538661177,249.47488735497825,043381101,POINT ARENA 1101,4238501,23.0,33.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002, ,RL160,RL,1.0,0.9551282051282052,0.8782051282051282,1.0,0.0,0.7792098486038906,0.2611721611721612,0.2937704918032787,0.0165,0.9450683345856266,0.46649405836403335,0.32201218285366384
144,True,,False,insufficient_static_pv_ica,1310700500,1310700500,greenfield,1,False,12100 S HWY 1,ELK,36018,-123.69259489127424,39.06419635702481,0.5415264056751437,13.905568270459131,12.742125149065211,1.1634431213939198,1.163443121393716,0.0,0.0,0.0,0.0,0.0,0.8305084745762712,0.9830508474576272,10.674952479381542,7.45344448502252,1.9409004507966439,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_distribution_upgrade,0.0,0.0,328.15333020631357,PG&E 60kV,60,PG&E,Operational,OH,west,0.23752100793959385,0.09160241127461034,3200.0,51.18582109274191,0.0,042981101,ELK 1101,3993684,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,0.533747623969077,0.8305084745762712,0.9830508474576272,1.0,0.0,1.0,0.4824175824175824,0.5171584699453552,0.0,1.0,0.7202525747623586,0.0
145,True,,False,insufficient_static_pv_ica,1233500900,1233500900,greenfield,1,False,NONE, ,38630,-123.7673063035876,39.21866641600495,0.5396224554641739,19.82407863925108,17.449346151428315,2.374732487822765,2.374732487824059,0.0,0.0,0.0,0.0,0.0,0.8987341772151899,0.8734177215189873,13.566085442547378,5.0556624710026155,2.4665609895540688,1.0,4.0,1545.7377699999997,176.4540833333333,0.38,0.62,controlled_export_or_distribution_upgrade,0.38,587.3803525999999,430.31419039743673,PG&E 60kV,60,PG&E,Operational,OH,east,0.2057863739681905,0.03912599235959604,1300.0,45.537787585272554,336.5214803574265,042981101,ELK 1101,4089499,280.0,380.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,0.6783042721273689,0.8987341772151899,0.8734177215189873,1.0,0.0,0.7142505410544566,0.4824175824175824,0.5171584699453552,0.19,1.0,0.6503047431166465,0.021850191010098996
146,True,,False,insufficient_static_pv_ica,0275113701,0275113701,greenfield,1,False,28651 S HWY 1,POINT ARENA,25949,-123.65077048704062,38.86284150725107,0.5385573389947639,28.44742292780597,27.97560724747296,0.4718156803330089,0.47181568033272353,0.0,0.0,0.0,0.0,0.0,0.5396825396825397,0.9603174603174603,14.010875129188275,9.102630678401741,2.5474318416705954,1.0,4.0,1460.8278200000002,166.7611666666667,0.038,0.962,controlled_export_or_distribution_upgrade,0.038,55.511457160000006,3744.3507131403635,PG&E 60kV,60,PG&E,Operational,OH,east,35.55896913833965,0.01377671179423989,2500.0,242.03346587862833,307.7170373224372,043381101,POINT ARENA 1101,3421771,27.0,38.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Very High,4.6538,1460.8278200000002,R,RL160,RL,0.7005437564594137,0.5396825396825397,0.9603174603174603,1.0,0.0,0.7351233010395644,0.2611721611721612,0.2937704918032787,0.019,0.9450683345856266,0.023650980334193345,0.6555822051440028
147,True,,False,insufficient_static_pv_ica,0275114100,0275114100,greenfield,1,False,NONE, ,39184,-123.65020132149174,38.85854225056614,0.5360700546976012,37.19191338268055,23.82886167656807,13.363051706112483,13.363051706109848,0.0,0.0,0.0,0.0,0.0,0.5688073394495413,0.981651376146789,11.11974216602244,8.771509011317768,2.021771302913171,1.0,4.0,1460.8278200000002,166.7611666666667,0.038,0.962,controlled_export_or_distribution_upgrade,0.038,55.511457160000006,3957.822701090626,PG&E 60kV,60,PG&E,Operational,OH,east,19.771468504423563,0.006136161256219271,2400.0,228.18265813677482,691.2643100664794,043381101,POINT ARENA 1101,3421771,27.0,38.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Very High,4.6538,1460.8278200000002,R,RL160,RL,0.5559871083011221,0.5688073394495413,0.981651376146789,1.0,0.0,0.5009423221035816,0.2611721611721612,0.2937704918032787,0.019,0.9450683345856266,0.019104665607970975,0.8465959685945182
